usuario_id,data_instalacao,fonte_midia,custo,plataforma,versao_app,marca,modelo,canal
20e1bc4d-b32c-49ea-8b41-eb093a901af0,2025-02-28 01:59:28,Facebook Ads,0.22146436963899035,Android,1.0,LG,Velvet,push
70d7e132-c1ff-440e-b0f2-e40ccee4a34a,2025-02-21 23:35:03,Orgânico,0.0,iOS,2.0,Apple,iPhone SE,email
90946516-5579-42c3-ab26-83bb9ef7e468,2025-02-17 22:22:55,Orgânico,0.0,Android,1.2,Xiaomi,Poco X3,sms
dcceab44-d7e6-4467-a88c-0065667dbbf6,2025-02-10 12:46:42,Facebook Ads,3.103250832317893,iOS,1.0,Apple,iPhone SE,email
02b78f2f-b580-48af-ae92-b663f1f72fca,2025-02-04 14:19:56,Google Ads,4.934919541067234,Android,2.0,LG,K51,email
1f63d762-eb34-41a7-9a28-d4ee4a895c8b,2025-02-22 03:45:09,Google Ads,2.4161103278134606,iOS,1.0,Apple,iPhone 12,mms
67e521b5-8dae-4856-8eb5-2c724972a222,2025-02-05 11:29:50,Orgânico,0.0,Android,2.0,Motorola,Moto G Stylus,email
78c6196d-5a63-4ff2-81b0-6e235ee6f0fc,2025-01-03 14:44:23,Google Ads,2.901297722812565,Android,1.1,Samsung,Galaxy A52,email
36303171-9802-4172-9e73-0f40917d716f,2025-02-12 00:54:23,Google Ads,2.0542142600762543,iOS,1.1,Apple,iPhone 12,sms
af664d01-501a-404a-9964-1ec160110c40,2025-02-25 11:03:50,Google Ads,2.0464709282592226,Android,2.0,Xiaomi,Redmi Note 10,email
502e181a-ee50-45a1-8dfc-451c9a650dda,2025-01-04 05:21:30,Facebook Ads,0.27989758125484737,Android,1.1,Xiaomi,Redmi Note 10,push
71c581e5-3e74-4c9c-ad5c-abe0b2804c0d,2025-01-19 13:05:20,Google Ads,1.9798328503337923,Android,2.0,Motorola,Moto G Stylus,email
e5c05c45-4e09-42b8-b8cd-9c07ec3796d6,2025-02-04 10:04:54,Facebook Ads,4.4398915839776025,Android,2.0,Xiaomi,Poco X3,mms
fbe39bc9-1144-4720-92b8-acc957637fb1,2025-03-29 11:34:03,Orgânico,0.0,Android,1.1,Motorola,Moto G Power,sms
4e92ade6-9aa9-4c3d-b506-088f33770291,2025-03-08 16:39:10,Facebook Ads,1.73867384696899,iOS,1.1,Apple,iPhone SE,email
a5a767ba-363f-4f80-93e6-f027d4d0e8cd,2025-03-25 07:59:51,Facebook Ads,1.6079170352864312,Android,1.2,Xiaomi,Redmi Note 10,push
5c4442eb-b5f2-4ec4-be56-22b1a115b884,2025-03-30 05:19:58,Facebook Ads,1.6628893160152218,Android,2.0,Samsung,Galaxy M32,push
439130d4-2782-4715-a42a-ae9e38c62146,2025-02-02 12:58:43,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,mms
d28e6c00-b216-4199-91a6-73214b943ef8,2025-03-08 09:28:48,Google Ads,2.242868348413559,iOS,1.0,Apple,iPhone SE,sms
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,2025-01-07 16:57:43,Facebook Ads,2.7681964724728245,Android,1.2,Samsung,Galaxy M32,mms
f85b5046-cab7-4413-a2c0-735895163712,2025-02-22 14:20:56,Facebook Ads,0.9897745309512322,Android,1.0,Samsung,Galaxy A52,sms
44173638-eef8-4062-8239-695c5d539422,2025-03-01 18:07:59,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,mms
00e6d374-5351-446e-bccc-bfd73fac9eb7,2025-02-24 14:28:25,Orgânico,0.0,Android,1.0,Motorola,Moto Edge,email
95c48b0b-a9db-4046-8bab-b6a9968f3bb7,2025-01-05 01:53:39,Facebook Ads,4.433546990873549,iOS,1.2,Apple,iPhone SE,sms
f83e505f-16e1-49b1-98e5-44fbe3dc2740,2025-01-12 07:14:39,Orgânico,0.0,iOS,2.0,Apple,iPhone 12,mms
dc34db18-7a90-42b5-9a58-d0d86a1f3a99,2025-02-21 02:19:18,Facebook Ads,3.1027463554670307,iOS,1.0,Apple,iPhone SE,email
8a54d115-b91d-4568-b0a3-62903ce2b385,2025-02-10 07:11:03,Facebook Ads,1.5850242421741043,iOS,2.0,Apple,iPhone 13,sms
f66adb34-b5a8-4ee5-87a4-fb7d75631b7a,2025-02-14 04:43:04,Google Ads,3.577873119871354,iOS,1.0,Apple,iPhone 12,sms
b2c7e84f-f136-4621-895b-a9fd42fabdb8,2025-01-30 05:33:27,Google Ads,2.708151258266531,iOS,1.2,Apple,iPhone SE,email
94d8bc81-8ed1-479c-a330-52f335b99752,2025-02-15 22:55:13,Orgânico,0.0,Android,1.0,Xiaomi,Poco X3,mms
e7b9665c-f8de-4751-9b89-48880c8becb4,2025-02-20 02:17:16,Facebook Ads,1.7868717160961702,iOS,1.2,Apple,iPhone SE,push
b2ed6d75-6687-428c-9d71-e33b689ad3fe,2025-02-09 16:44:04,Google Ads,1.103373412122214,iOS,1.1,Apple,iPhone 13,mms
76433a97-678d-46a7-8461-eafe12bcc353,2025-01-23 03:12:46,Facebook Ads,1.1431424883137415,iOS,1.1,Apple,iPhone SE,sms
16e2828b-af81-4f84-88db-077378824cae,2025-02-08 10:45:45,Google Ads,2.9824953526167373,iOS,2.0,Apple,iPhone SE,push
54441b18-6ba1-4e1a-ad54-5c999ad20c55,2025-02-06 06:18:09,Google Ads,1.3488116462972877,iOS,1.2,Apple,iPhone SE,push
63d63215-22df-452e-9cda-4c4a8f53ed1f,2025-03-23 19:23:20,Facebook Ads,0.3161444418002819,Android,1.0,Motorola,Moto G Power,email
eb6b21c8-865e-48cc-a76a-648850ab8a6f,2025-02-04 19:25:00,Orgânico,0.0,Android,1.0,Motorola,Moto Edge,push
2f44d462-04f7-4ef0-92f3-dcd92d782ca9,2025-03-01 00:35:18,Google Ads,3.34473501783811,iOS,1.2,Apple,iPhone SE,push
f260dbec-ad52-4e45-b8ac-513a3c5042d2,2025-01-12 08:26:29,Orgânico,0.0,Android,1.1,LG,Wing,mms
54be0fda-880d-43f1-b50f-674ccfbd2f19,2025-02-05 00:33:41,Google Ads,2.372355019690078,Android,1.2,LG,Velvet,sms
109bf7e4-508a-42d3-80a9-2517ae1ffd8c,2025-02-07 14:19:13,Orgânico,0.0,Android,2.0,Motorola,Moto Edge,mms
56939e7b-5ecd-43c2-9b39-425c662715c5,2025-01-18 22:18:50,Google Ads,2.9710559605901192,iOS,1.2,Apple,iPhone 13,sms
392c4309-fb83-4aa3-8a1f-3ad4dca350d0,2025-01-26 18:43:12,Facebook Ads,2.2330581251677675,iOS,2.0,Apple,iPhone 12,mms
d11fa2ec-f99b-4eeb-883e-de756b900b8e,2025-01-17 11:04:05,Google Ads,1.6641981232009448,Android,1.2,Motorola,Moto G Stylus,push
25f92d6d-70f7-4e9c-b8fb-72e070850c59,2025-03-05 00:22:15,Orgânico,0.0,iOS,2.0,Apple,iPhone 13,push
3021d318-3b4b-42f1-beed-e5c39de38722,2025-03-17 23:01:16,Facebook Ads,4.880527764991405,Android,1.0,LG,K51,sms
f44ba4cf-760e-440e-a434-1ab908b0b869,2025-01-05 14:33:22,Facebook Ads,4.70529099758268,Android,2.0,Samsung,Galaxy A52,sms
3c775e7a-9634-4393-9278-90098a8b8932,2025-02-19 12:14:57,Facebook Ads,1.0639636787082924,iOS,1.2,Apple,iPhone 13,sms
d2fc15bc-af45-4b17-a4bc-57e9aac5f786,2025-03-01 12:20:31,Orgânico,0.0,iOS,1.1,Apple,iPhone 12,email
fed94969-6163-4827-9c4f-595bea3cc677,2025-01-10 16:44:50,Facebook Ads,0.8487075321565702,Android,2.0,Xiaomi,Poco X3,push
19f91131-18ff-44bf-9ec2-4fe632d80498,2025-03-15 07:15:42,Facebook Ads,1.8453606602456998,Android,1.1,Xiaomi,Poco X3,email
cc2c9e13-8771-435e-8309-4ff127b62397,2025-03-02 17:14:58,Google Ads,4.75734023632186,iOS,1.1,Apple,iPhone 12,sms
49b9071d-c6f3-442f-9216-9e1498832f1b,2025-03-13 02:30:36,Google Ads,0.8508336421392141,iOS,2.0,Apple,iPhone 13,email
59f291db-9ce0-4bd7-947d-b24bad30156b,2025-02-01 16:38:00,Google Ads,3.7275388233645534,iOS,1.2,Apple,iPhone 12,email
639381cd-4e9a-476c-8d77-74f7c57f09ec,2025-01-25 21:35:02,Facebook Ads,1.6318833360378782,Android,1.0,Motorola,Moto G Stylus,email
8d1956f7-f278-449d-b88d-d2c46d50696c,2025-01-26 23:50:33,Google Ads,0.8777217409946017,iOS,2.0,Apple,iPhone SE,sms
bbaa29a3-3021-436e-a1e8-0d17678a84e2,2025-02-08 08:44:23,Google Ads,1.3021365290698321,Android,1.0,LG,K51,mms
0ea3db1e-7f39-4f5d-b19f-399860a5e52a,2025-03-23 07:08:06,Facebook Ads,4.581419502351545,Android,1.2,Motorola,Moto G Stylus,push
8d30c91d-8ffe-493a-81ff-2d8fe578b32a,2025-01-14 12:41:14,Google Ads,0.35093586394650567,Android,1.0,Samsung,Galaxy S21,push
3366ce26-4de5-408a-8749-e3b935f44d9f,2025-01-17 21:39:08,Facebook Ads,1.6915646398744946,Android,1.0,Xiaomi,Mi 11,email
c6e992f0-682b-4cb5-af4d-7abb6740e862,2025-02-14 02:58:24,Orgânico,0.0,Android,1.1,Samsung,Galaxy A52,mms
f26f348c-72b2-4ecb-89df-9abd5d88d86d,2025-03-18 18:56:26,Facebook Ads,2.3434626367025,Android,1.2,Xiaomi,Poco X3,push
c0fca99f-479c-48eb-8479-f14ec7e16b63,2025-03-27 02:40:29,Google Ads,2.1770902852361718,iOS,2.0,Apple,iPhone 12,sms
3ba6d9bb-e67d-4fa8-a033-8ee6d9101299,2025-01-22 04:58:47,Google Ads,3.048592401040448,Android,1.2,Xiaomi,Mi 11,sms
4a43b908-bec2-4417-a2f7-78f8efedb32c,2025-02-16 08:54:42,Facebook Ads,3.793839449728316,Android,2.0,Xiaomi,Mi 11,push
1efde57a-cd74-466e-a608-0222f8a2351d,2025-01-04 20:23:47,Facebook Ads,0.6222302864684489,Android,1.0,LG,Wing,mms
ed198675-05d8-49ca-9124-eb8fc440152d,2025-02-10 07:24:53,Google Ads,3.5658359449101296,iOS,2.0,Apple,iPhone SE,push
5cd31ff7-792a-4cd4-9893-686ce44271f5,2025-02-27 14:53:32,Facebook Ads,2.586108394879153,Android,2.0,Motorola,Moto G Stylus,push
0a761424-25fa-49f0-9d36-43db9b9f80b6,2025-02-06 08:34:44,Google Ads,2.6447626751832356,iOS,1.1,Apple,iPhone 13,mms
f151416a-3adb-4915-b107-56bd3e0c86d0,2025-03-08 14:56:42,Google Ads,0.7426252952799793,iOS,1.2,Apple,iPhone 12,push
50f0b0f2-2ac1-4577-88d0-1b993e70f705,2025-02-08 06:04:46,Facebook Ads,3.3816878018413834,iOS,1.1,Apple,iPhone 12,push
3d959c1d-7eff-4acd-931d-841bc96030ed,2025-01-10 15:05:21,Google Ads,3.9501783282584504,iOS,1.0,Apple,iPhone 12,mms
35687c77-bbba-4434-b9be-8e8db4c3d3b7,2025-03-11 22:12:12,Orgânico,0.0,iOS,1.1,Apple,iPhone SE,mms
64a702f3-d8ce-4c8f-8c24-829f647d26db,2025-01-06 18:40:42,Orgânico,0.0,Android,1.1,Motorola,Moto G Stylus,email
b397b5aa-52af-4cc2-a781-e578e63f8dae,2025-02-16 06:53:23,Orgânico,0.0,iOS,2.0,Apple,iPhone SE,push
8ec60ee2-0789-4414-8411-87da2f07be22,2025-02-11 12:27:55,Facebook Ads,1.1771825849070152,Android,1.0,Xiaomi,Poco X3,push
c90b5c99-1232-48ec-bc0a-5ed23da15e4c,2025-03-07 17:50:43,Google Ads,3.212089590743338,Android,1.2,LG,Velvet,mms
815e8388-6228-4a76-9ed8-10a50c0e085a,2025-01-02 02:49:46,Orgânico,0.0,iOS,1.2,Apple,iPhone 13,push
306ee589-61b7-4ae0-9e5a-048c86524b22,2025-01-11 11:37:16,Orgânico,0.0,iOS,1.1,Apple,iPhone SE,sms
bcb05ec9-a1a8-4ac2-8ff9-8f6a9036ddd3,2025-01-31 20:52:44,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,push
e4df3014-ca9a-4906-84d6-4915d0fd2e61,2025-01-20 18:32:57,Facebook Ads,4.446930863107353,iOS,1.2,Apple,iPhone 12,push
1d1f7bd2-9808-47e0-abc8-3793296327a3,2025-03-05 19:15:25,Google Ads,3.0105466698042394,Android,2.0,Samsung,Galaxy M32,email
694568d1-1a60-4488-acd7-985df1d6433d,2025-03-04 15:47:33,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,email
5be2aeec-5d56-4feb-8b35-e1e294427243,2025-02-08 08:10:47,Facebook Ads,3.952061653142545,iOS,1.0,Apple,iPhone SE,push
cbf3acc9-e400-4aa5-8639-62d45b762f2e,2025-01-15 09:28:10,Facebook Ads,4.855445043805662,iOS,1.0,Apple,iPhone 13,push
16d367b5-49e5-4c99-959c-b763afdffe4c,2025-02-21 05:07:42,Facebook Ads,0.584416097807823,iOS,1.1,Apple,iPhone 13,sms
cf323c97-7adc-4640-85ee-f0e9471b095f,2025-01-21 07:24:45,Google Ads,4.160747830752059,Android,1.2,Xiaomi,Redmi Note 10,sms
f48d8f3b-f868-4b00-9fc9-39f53b293200,2025-02-01 21:04:25,Facebook Ads,1.2963057932158097,Android,1.1,Samsung,Galaxy A52,email
a0073914-50f8-4c73-a3f3-abae9c0f7180,2025-01-14 16:43:25,Google Ads,1.670819497319843,iOS,1.1,Apple,iPhone 13,sms
2c8cc14c-47e9-4af9-804d-c0f96339e43d,2025-01-26 19:58:24,Orgânico,0.0,iOS,1.0,Apple,iPhone 12,sms
cbdf1867-2162-455f-b9f0-9c6c84457df0,2025-02-04 17:03:19,Google Ads,4.999193707176073,iOS,1.2,Apple,iPhone 12,push
653c62b0-3a54-456e-a35d-88c62db22854,2025-01-24 16:38:22,Google Ads,3.374205136548746,iOS,1.2,Apple,iPhone 12,mms
23677294-2443-47c4-9215-d1610f7582fa,2025-03-10 00:01:49,Facebook Ads,0.7041837861587349,Android,1.1,Motorola,Moto Edge,mms
8fc6b494-eeb1-45cf-85be-087b82eec8bd,2025-01-03 07:41:55,Facebook Ads,0.5272765312766479,iOS,1.0,Apple,iPhone SE,mms
d8988049-c65e-4834-b287-bb3d936586eb,2025-02-01 02:32:54,Google Ads,2.441625919636381,iOS,1.2,Apple,iPhone 13,sms
9544dbec-f077-4fd6-9b5e-f9e107b8351f,2025-01-24 18:03:15,Google Ads,3.901999095076137,iOS,1.0,Apple,iPhone SE,mms
8ecaebcf-95b7-453a-bb79-e5e9619fa183,2025-01-11 17:13:53,Facebook Ads,3.7607886288693027,Android,1.0,Motorola,Moto G Stylus,push
ea014380-709a-48e7-b7f1-4d4bf2d34f82,2025-03-16 12:01:15,Facebook Ads,0.7608919201112989,iOS,2.0,Apple,iPhone SE,push
1a288f01-863e-437e-a76e-f8ad75230e11,2025-03-14 11:53:39,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,sms
d73b7fec-a2d7-49de-8a75-889b4fa185e5,2025-03-20 14:28:36,Facebook Ads,2.274120281172852,Android,1.1,Samsung,Galaxy A52,mms
cf62c05d-e886-490c-bd07-deac63723f92,2025-02-12 06:47:06,Facebook Ads,3.2421781659639457,iOS,2.0,Apple,iPhone SE,email
cdc1057a-389a-4e22-96db-c0ccbf7154a3,2025-02-15 08:31:02,Facebook Ads,2.502486497095623,iOS,1.2,Apple,iPhone SE,sms
65937c2d-0455-4279-a296-9e62eeead358,2025-03-20 09:57:39,Google Ads,2.271984166763926,iOS,1.1,Apple,iPhone 12,sms
c17effed-a933-48ee-9821-306152b0b529,2025-03-01 09:41:39,Orgânico,0.0,Android,1.0,Samsung,Galaxy S21,email
97e9069b-17db-4271-bd72-be6ba3a10498,2025-03-30 15:15:16,Google Ads,3.2673269896455532,iOS,2.0,Apple,iPhone SE,push
ad163e0d-3023-4f3a-9706-fbd4131145bf,2025-02-17 23:41:06,Google Ads,3.5162620359798216,iOS,1.0,Apple,iPhone 13,sms
899b127e-6940-44cf-b519-5b13e8352081,2025-01-10 09:38:01,Facebook Ads,2.576240596209756,iOS,1.0,Apple,iPhone 12,mms
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-01-26 08:22:42,Orgânico,0.0,iOS,1.2,Apple,iPhone 13,push
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-01-25 18:53:58,Orgânico,0.0,iOS,1.1,Apple,iPhone 12,email
14848dc8-6e92-4fe3-9b61-f6e9d86b7c0f,2025-03-27 08:19:02,Orgânico,0.0,Android,1.0,Samsung,Galaxy S21,sms
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-10 23:03:03,Google Ads,3.700596111485886,iOS,1.2,Apple,iPhone 13,email
e5fe6181-1170-4a17-8f3d-c4970c2875e4,2025-01-28 12:47:40,Orgânico,0.0,Android,2.0,Motorola,Moto G Power,email
92c0e909-30b6-4981-8536-adea591e2914,2025-01-07 20:29:15,Google Ads,4.235039408446417,Android,2.0,Samsung,Galaxy M32,push
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-02-22 17:00:45,Facebook Ads,3.1801127225369705,Android,1.2,Motorola,Moto G Stylus,email
6900cb04-76d1-428d-80b8-68cf058f1e22,2025-02-09 17:40:48,Orgânico,0.0,Android,1.0,Xiaomi,Mi 11,mms
0d5c5c51-fe18-493c-9efb-7d74c7320301,2025-02-28 19:33:01,Google Ads,3.2995915097140016,iOS,1.2,Apple,iPhone 13,mms
0c7fec68-24b4-4777-9620-d378f115698f,2025-03-21 09:35:50,Facebook Ads,4.3110992332322,iOS,1.0,Apple,iPhone SE,sms
4f3d3b43-ac03-4521-ac00-e59ab487426b,2025-01-05 22:08:26,Orgânico,0.0,iOS,1.1,Apple,iPhone 13,mms
a1f19a10-d300-4fcf-aaf9-698e14e1b3f3,2025-02-12 07:42:20,Orgânico,0.0,Android,2.0,Motorola,Moto G Power,sms
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-03-13 17:41:12,Google Ads,4.808549914286812,iOS,1.0,Apple,iPhone SE,sms
653564a7-c515-4ba8-b34e-4664e2be9a04,2025-02-27 14:55:05,Google Ads,0.8825061641383988,iOS,2.0,Apple,iPhone 13,email
9a169f3c-029b-438d-b154-c41796cf6c1b,2025-01-05 00:36:41,Google Ads,2.7032355540139212,Android,2.0,Xiaomi,Mi 11,push
e8d9e729-480d-49ef-8d78-46e1b8a0b475,2025-02-09 23:24:32,Facebook Ads,2.3264485163607964,iOS,1.2,Apple,iPhone 12,sms
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-01-06 13:40:56,Facebook Ads,2.2895051855941557,iOS,1.2,Apple,iPhone 13,mms
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-01-04 15:20:26,Orgânico,0.0,Android,2.0,Xiaomi,Redmi Note 10,sms
a139069e-feac-40f3-8c3e-265bcd9cf164,2025-03-23 17:45:50,Facebook Ads,3.2610981326367687,Android,2.0,LG,Velvet,push
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-02-23 13:15:10,Facebook Ads,3.2646764317600194,iOS,1.0,Apple,iPhone 12,email
7e77fe17-1149-4f0a-b680-039e5e463eae,2025-02-19 11:02:16,Orgânico,0.0,Android,1.1,Xiaomi,Redmi Note 10,email
2fdc7166-8b83-487b-b24f-4d55e7829e04,2025-02-09 11:04:41,Facebook Ads,2.6558505081812083,iOS,2.0,Apple,iPhone 13,email
13075256-12a3-4f36-a096-be18bd8a1509,2025-02-28 06:51:28,Google Ads,4.053317054538056,Android,2.0,LG,K51,email
f7de910d-3788-4f2c-a616-2c02bb6a4714,2025-02-04 22:38:38,Facebook Ads,0.2195744613072661,Android,1.2,Motorola,Moto G Power,mms
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,2025-03-21 06:29:04,Google Ads,2.687490565949021,iOS,1.0,Apple,iPhone 13,push
0a375da9-4359-43be-9046-993504cdd3f9,2025-02-08 11:08:56,Orgânico,0.0,Android,1.1,Xiaomi,Redmi Note 10,mms
beddac8a-d21a-4e01-8d90-db3671e89046,2025-01-09 16:21:36,Google Ads,2.447400546353408,Android,1.0,LG,Wing,sms
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-09 06:18:35,Orgânico,0.0,Android,2.0,Samsung,Galaxy M32,email
647bfe7e-fd90-4352-a6b8-ecc302878ce5,2025-03-04 20:36:28,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,push
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-01-13 15:41:22,Google Ads,2.6234356252689257,Android,1.1,Samsung,Galaxy A52,mms
03f41dc8-cd6f-4a53-80ee-5aee88398ba0,2025-01-23 04:34:24,Facebook Ads,1.8436029198899018,iOS,1.2,Apple,iPhone 12,mms
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 17:47:46,Orgânico,0.0,Android,1.0,LG,Velvet,push
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-01-24 03:03:48,Orgânico,0.0,Android,1.2,Xiaomi,Poco X3,mms
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-02-12 04:59:33,Google Ads,1.535029537370502,iOS,2.0,Apple,iPhone 13,email
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-03-05 23:38:22,Google Ads,3.1816633701690167,iOS,2.0,Apple,iPhone SE,mms
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-02-21 12:46:22,Facebook Ads,2.8665216287896524,iOS,1.1,Apple,iPhone 13,mms
3bb6bd2c-9e4f-4dab-919b-13b82757431d,2025-03-04 11:18:34,Google Ads,2.073511714304616,iOS,1.2,Apple,iPhone 13,email
6278395c-3c50-444a-bcba-2552e7514593,2025-03-21 07:58:05,Orgânico,0.0,iOS,1.2,Apple,iPhone 13,email
c7933e0a-bb26-488e-a04f-aeccb2cd4f17,2025-03-02 08:31:13,Google Ads,2.151802788107951,iOS,1.1,Apple,iPhone 13,mms
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-02 10:08:28,Orgânico,0.0,Android,1.1,Xiaomi,Redmi Note 10,email
8012de28-4c03-4b7e-9eba-07e15c075458,2025-02-28 00:37:35,Orgânico,0.0,iOS,1.1,Apple,iPhone 13,push
68b309c0-58b2-4ad6-ac94-65b5fb30e6e3,2025-03-18 04:04:33,Facebook Ads,4.267417673694578,Android,1.0,Xiaomi,Poco X3,email
2c16b2ba-8325-4ebd-9e5f-f9e8e49f9fa8,2025-01-25 09:55:36,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,email
bfc60785-9c67-42c1-afaf-03ad9c595006,2025-03-15 21:47:59,Facebook Ads,0.47141699429869155,iOS,2.0,Apple,iPhone 12,mms
8686337d-faa6-4ec6-83fa-d579f14dda02,2025-03-07 06:47:00,Facebook Ads,2.5091716373314723,iOS,2.0,Apple,iPhone 13,sms
fedea278-2e3e-48c7-a5e1-5af58251bf79,2025-01-17 05:22:12,Facebook Ads,3.123211362373342,iOS,1.2,Apple,iPhone 13,mms
1324b1fd-4f57-48fe-8924-b99cc5a19bd6,2025-03-21 11:47:44,Facebook Ads,2.478661182960974,Android,1.1,Samsung,Galaxy A52,email
5fc11994-7cda-46ca-b166-f386a28297ae,2025-03-18 05:56:12,Facebook Ads,4.992117569473375,Android,2.0,Samsung,Galaxy A52,push
9aecaf9c-0ee6-4c53-9140-909eab752e59,2025-02-27 19:50:58,Facebook Ads,1.873869114730952,Android,2.0,Motorola,Moto Edge,sms
31dbaac8-9176-4905-a0c6-86c379c304da,2025-02-17 15:29:40,Facebook Ads,4.992917057563207,Android,1.0,Samsung,Galaxy M32,mms
f50827de-e77d-4050-8df5-a62846c08045,2025-02-16 09:07:58,Facebook Ads,0.8008756079739205,iOS,1.2,Apple,iPhone SE,sms
4de412ef-0a50-4d8e-978c-be2095312d46,2025-01-12 14:54:25,Orgânico,0.0,Android,1.2,Samsung,Galaxy A52,sms
b7319d1b-2d9c-489c-8f73-cdff420447ac,2025-02-05 20:48:29,Orgânico,0.0,iOS,1.1,Apple,iPhone 13,sms
96ef869f-70f7-44ce-9882-efa56c34cf0e,2025-02-11 04:13:00,Google Ads,2.686047559397488,Android,1.1,Motorola,Moto G Power,push
9ed2f639-8f9c-445b-bf94-a01e8c57ca10,2025-03-28 23:39:16,Google Ads,4.2117488034087645,iOS,1.2,Apple,iPhone 12,sms
a6ef31d5-8def-4b15-996b-cdb67fa4fe9a,2025-01-09 23:36:47,Google Ads,3.4805138357276624,iOS,1.1,Apple,iPhone 12,email
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,2025-03-06 08:23:50,Orgânico,0.0,iOS,1.1,Apple,iPhone SE,email
bc4d7902-956d-4746-93f9-a6cbbdec4755,2025-01-04 11:06:34,Orgânico,0.0,Android,2.0,Motorola,Moto Edge,mms
df9c4dda-ca2e-46a0-b898-739972372236,2025-01-04 12:28:31,Facebook Ads,2.023930393207282,Android,2.0,Motorola,Moto G Power,sms
2e3a2302-7c05-45a0-a802-a95498d7cdf5,2025-01-07 18:16:47,Google Ads,1.74717351584826,iOS,1.1,Apple,iPhone 12,email
f76a1c50-7da8-4bad-ac69-9300d367fcf5,2025-02-02 07:12:54,Google Ads,2.667860327359708,iOS,1.2,Apple,iPhone 13,mms
8eba44c0-bb13-49e0-9b18-7c905ae9c8b1,2025-01-06 02:40:05,Facebook Ads,2.786944067390572,Android,1.0,Samsung,Galaxy A52,sms
b23ffd9f-538d-4782-9118-dc122f19c292,2025-01-16 17:13:39,Orgânico,0.0,iOS,2.0,Apple,iPhone 13,email
95f90883-f680-4300-ab12-77b88883a80a,2025-03-03 07:27:56,Facebook Ads,1.1304970069112943,iOS,2.0,Apple,iPhone 12,mms
ccb8d9c3-cbba-454a-8198-7ad1b78622ef,2025-01-10 23:50:28,Facebook Ads,4.2045374566378575,Android,2.0,LG,Wing,email
a336c235-9d1a-4e3d-8d75-583b3753288c,2025-03-10 00:25:03,Orgânico,0.0,Android,1.0,Xiaomi,Poco X3,sms
1a525a90-e1bb-4b01-9665-6cb02c3f267c,2025-01-21 04:23:13,Orgânico,0.0,Android,2.0,Samsung,Galaxy S21,email
e1741d9d-da17-4fd1-b428-95ecde4392ae,2025-01-13 09:53:09,Facebook Ads,0.5800152114975728,iOS,1.0,Apple,iPhone SE,email
debe7234-2895-4e57-808a-1708eea0b6d2,2025-03-30 12:50:38,Google Ads,1.146394745636785,Android,1.0,Motorola,Moto G Stylus,email
4a6df942-46b3-44b7-9ba5-b16acc932cfb,2025-01-28 10:43:43,Google Ads,3.023105787021762,iOS,1.2,Apple,iPhone SE,sms
a33c7cc9-113c-4232-acc1-747a313cae91,2025-02-22 08:46:20,Facebook Ads,4.0215812602144085,Android,2.0,Samsung,Galaxy A52,email
4ff7d6e3-b4cc-4c6c-a84f-9de58e2382b8,2025-03-23 22:24:08,Facebook Ads,0.15761139127076784,Android,1.2,Samsung,Galaxy S21,sms
0536ab96-3755-4b77-9f7e-652b98c27427,2025-01-27 15:17:25,Google Ads,1.6579063088090724,iOS,2.0,Apple,iPhone 12,sms
989d3c71-9d4c-4553-b49c-c6c5947f16a5,2025-01-27 18:06:14,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,sms
5d628645-f8e5-4f2c-8cbc-c0509839b11f,2025-03-23 00:59:11,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,sms
514b05d6-5b13-41d4-8551-1a5b1cc9a93a,2025-02-11 15:36:17,Facebook Ads,2.556131210155337,iOS,1.1,Apple,iPhone 13,mms
44d02f08-3325-4c19-983c-54d4831d542a,2025-03-14 04:02:03,Google Ads,2.028045934007155,iOS,1.1,Apple,iPhone 12,sms
