usuario_id,data_hora,evento
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 18:51:15,clique_botao:pin_cadastro
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 18:55:15,visualizacao_tela:inicio
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 19:44:15,clique_botao:ebook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 19:53:15,clique_botao:ler_ebook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 20:20:15,clique_botao:ebook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 20:26:15,clique_botao:ler_ebook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 21:10:15,clique_botao:audiobook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 21:56:15,clique_botao:audiobook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 22:01:15,clique_botao:audiobook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 22:26:15,clique_botao:minibook
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-02-18 22:50:15,clique_botao:ler_ebook
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 16:50:32,visualizacao_tela:instalacao
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 16:53:32,clique_botao:criar_conta
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 16:58:32,clique_botao:cadastro
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 17:00:32,clique_botao:pin_cadastro
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 17:05:32,visualizacao_tela:inicio
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 17:21:32,clique_botao:ebook
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 17:35:32,clique_botao:ler_ebook
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 18:26:32,clique_botao:ebook
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 19:08:32,clique_botao:audiobook
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 20:04:32,clique_botao:ouvir_audiobook
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 20:26:32,clique_botao:ler_ebook
4f31808b-d31c-4a5e-ab2c-f175824ceda0,2025-02-18 20:58:32,clique_botao:ler_ebook
14848dc8-6e92-4fe3-9b61-f6e9d86b7c0f,2025-01-19 23:46:56,visualizacao_tela:instalacao
14848dc8-6e92-4fe3-9b61-f6e9d86b7c0f,2025-01-19 23:48:56,clique_botao:criar_conta
14848dc8-6e92-4fe3-9b61-f6e9d86b7c0f,2025-01-19 23:52:56,clique_botao:cadastro
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 06:08:39,visualizacao_tela:instalacao
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 06:12:39,clique_botao:criar_conta
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 06:14:39,clique_botao:cadastro
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 06:18:39,clique_botao:pin_cadastro
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 06:22:39,visualizacao_tela:inicio
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 06:41:39,clique_botao:ebook
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 07:09:39,clique_botao:ler_ebook
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 07:41:39,clique_botao:ebook
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 07:58:39,clique_botao:ler_ebook
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 08:58:39,clique_botao:audiobook
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 09:57:39,clique_botao:ebook
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 10:46:39,clique_botao:ouvir_audiobook
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-08 11:46:39,clique_botao:ouvir_audiobook
e5fe6181-1170-4a17-8f3d-c4970c2875e4,2025-03-21 01:59:30,visualizacao_tela:instalacao
e5fe6181-1170-4a17-8f3d-c4970c2875e4,2025-03-21 02:04:30,clique_botao:criar_conta
e5fe6181-1170-4a17-8f3d-c4970c2875e4,2025-03-21 02:07:30,clique_botao:cadastro
e5fe6181-1170-4a17-8f3d-c4970c2875e4,2025-03-21 02:08:30,clique_botao:pin_cadastro
92c0e909-30b6-4981-8536-adea591e2914,2025-02-17 02:06:07,visualizacao_tela:instalacao
92c0e909-30b6-4981-8536-adea591e2914,2025-02-17 02:08:07,clique_botao:criar_conta
92c0e909-30b6-4981-8536-adea591e2914,2025-02-17 02:12:07,clique_botao:cadastro
92c0e909-30b6-4981-8536-adea591e2914,2025-02-17 02:16:07,clique_botao:pin_cadastro
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 09:26:13,visualizacao_tela:instalacao
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 09:28:13,clique_botao:criar_conta
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 09:31:13,clique_botao:cadastro
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 09:36:13,clique_botao:pin_cadastro
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 09:38:13,visualizacao_tela:inicio
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 10:29:13,clique_botao:audiobook
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 10:52:13,clique_botao:ouvir_audiobook
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 11:50:13,clique_botao:audiobook
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 11:56:13,clique_botao:ouvir_audiobook
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-03-10 12:15:13,clique_botao:ebook
6900cb04-76d1-428d-80b8-68cf058f1e22,2025-03-21 11:27:43,visualizacao_tela:instalacao
6900cb04-76d1-428d-80b8-68cf058f1e22,2025-03-21 11:29:43,clique_botao:criar_conta
6900cb04-76d1-428d-80b8-68cf058f1e22,2025-03-21 11:33:43,clique_botao:cadastro
0d5c5c51-fe18-493c-9efb-7d74c7320301,2025-02-08 02:42:00,visualizacao_tela:instalacao
0d5c5c51-fe18-493c-9efb-7d74c7320301,2025-02-08 02:43:00,clique_botao:criar_conta
0d5c5c51-fe18-493c-9efb-7d74c7320301,2025-02-08 02:46:00,clique_botao:cadastro
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 01:56:21,visualizacao_tela:instalacao
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 02:01:21,clique_botao:criar_conta
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 02:02:21,clique_botao:cadastro
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 02:03:21,clique_botao:pin_cadastro
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 02:05:21,visualizacao_tela:inicio
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 02:12:21,clique_botao:ler_ebook
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 02:51:21,clique_botao:ebook
0c7fec68-24b4-4777-9620-d378f115698f,2025-01-02 03:50:21,clique_botao:ebook
4f3d3b43-ac03-4521-ac00-e59ab487426b,2025-03-18 05:19:31,visualizacao_tela:instalacao
4f3d3b43-ac03-4521-ac00-e59ab487426b,2025-03-18 05:24:31,clique_botao:criar_conta
4f3d3b43-ac03-4521-ac00-e59ab487426b,2025-03-18 05:27:31,clique_botao:cadastro
a1f19a10-d300-4fcf-aaf9-698e14e1b3f3,2025-01-22 22:36:51,visualizacao_tela:instalacao
a1f19a10-d300-4fcf-aaf9-698e14e1b3f3,2025-01-22 22:41:51,clique_botao:criar_conta
a1f19a10-d300-4fcf-aaf9-698e14e1b3f3,2025-01-22 22:45:51,clique_botao:cadastro
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 19:23:04,visualizacao_tela:instalacao
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 19:28:04,clique_botao:criar_conta
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 19:32:04,clique_botao:cadastro
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 19:34:04,clique_botao:pin_cadastro
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 19:39:04,visualizacao_tela:inicio
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 20:10:04,clique_botao:minibook
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 20:54:04,clique_botao:audiobook
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 21:12:04,clique_botao:audiobook
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,2025-01-24 22:12:04,clique_botao:ler_ebook
653564a7-c515-4ba8-b34e-4664e2be9a04,2025-02-09 07:41:35,visualizacao_tela:instalacao
653564a7-c515-4ba8-b34e-4664e2be9a04,2025-02-09 07:42:35,clique_botao:criar_conta
9a169f3c-029b-438d-b154-c41796cf6c1b,2025-03-09 11:31:29,visualizacao_tela:instalacao
e8d9e729-480d-49ef-8d78-46e1b8a0b475,2025-03-19 04:21:16,visualizacao_tela:instalacao
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 11:03:30,visualizacao_tela:instalacao
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 11:04:30,clique_botao:criar_conta
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 11:07:30,clique_botao:cadastro
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 11:08:30,clique_botao:pin_cadastro
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 11:13:30,visualizacao_tela:inicio
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 12:01:30,clique_botao:minibook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 12:16:30,clique_botao:ler_minibook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 12:23:30,clique_botao:ebook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 12:47:30,clique_botao:ler_ebook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 13:24:30,clique_botao:ebook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 13:33:30,clique_botao:ler_ebook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 13:50:30,clique_botao:minibook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 14:14:30,clique_botao:ler_minibook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 14:49:30,clique_botao:ebook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 15:19:30,clique_botao:ler_ebook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 15:57:30,clique_botao:ebook
0f5a57b7-1961-4eb7-af6d-8180d4b7dded,2025-02-25 16:47:30,clique_botao:ler_minibook
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 01:22:14,visualizacao_tela:instalacao
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 01:25:14,clique_botao:criar_conta
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 01:29:14,clique_botao:cadastro
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 01:33:14,clique_botao:pin_cadastro
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 01:34:14,visualizacao_tela:inicio
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 02:29:14,clique_botao:ebook
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 02:43:14,clique_botao:ler_ebook
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 02:49:14,clique_botao:ebook
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 03:14:14,clique_botao:ler_ebook
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 03:53:14,clique_botao:ebook
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 04:40:14,clique_botao:minibook
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-03-26 05:40:14,clique_botao:ebook
a139069e-feac-40f3-8c3e-265bcd9cf164,2025-03-07 16:37:07,visualizacao_tela:instalacao
a139069e-feac-40f3-8c3e-265bcd9cf164,2025-03-07 16:41:07,clique_botao:criar_conta
a139069e-feac-40f3-8c3e-265bcd9cf164,2025-03-07 16:43:07,clique_botao:cadastro
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 09:58:30,visualizacao_tela:instalacao
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:01:30,clique_botao:criar_conta
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:04:30,clique_botao:cadastro
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:08:30,clique_botao:pin_cadastro
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:13:30,visualizacao_tela:inicio
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:34:30,clique_botao:minibook
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:42:30,clique_botao:ler_minibook
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:48:30,clique_botao:minibook
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 10:59:30,clique_botao:ler_minibook
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 11:33:30,clique_botao:audiobook
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 11:44:30,clique_botao:audiobook
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 12:43:30,clique_botao:minibook
15d9af71-65b1-4bb0-8cc8-0f95c3ad7fb7,2025-01-29 12:56:30,clique_botao:ler_minibook
7e77fe17-1149-4f0a-b680-039e5e463eae,2025-02-08 07:01:07,visualizacao_tela:instalacao
7e77fe17-1149-4f0a-b680-039e5e463eae,2025-02-08 07:03:07,clique_botao:criar_conta
7e77fe17-1149-4f0a-b680-039e5e463eae,2025-02-08 07:05:07,clique_botao:cadastro
2fdc7166-8b83-487b-b24f-4d55e7829e04,2025-03-07 02:15:35,visualizacao_tela:instalacao
13075256-12a3-4f36-a096-be18bd8a1509,2025-01-15 00:16:02,visualizacao_tela:instalacao
13075256-12a3-4f36-a096-be18bd8a1509,2025-01-15 00:17:02,clique_botao:criar_conta
13075256-12a3-4f36-a096-be18bd8a1509,2025-01-15 00:22:02,clique_botao:cadastro
13075256-12a3-4f36-a096-be18bd8a1509,2025-01-15 00:26:02,clique_botao:pin_cadastro
f7de910d-3788-4f2c-a616-2c02bb6a4714,2025-02-18 02:22:45,visualizacao_tela:instalacao
f7de910d-3788-4f2c-a616-2c02bb6a4714,2025-02-18 02:25:45,clique_botao:criar_conta
f7de910d-3788-4f2c-a616-2c02bb6a4714,2025-02-18 02:26:45,clique_botao:cadastro
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,2025-03-28 14:03:30,visualizacao_tela:instalacao
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,2025-03-28 14:04:30,clique_botao:criar_conta
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,2025-03-28 14:06:30,clique_botao:cadastro
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,2025-03-28 14:07:30,clique_botao:pin_cadastro
0a375da9-4359-43be-9046-993504cdd3f9,2025-01-02 16:20:23,visualizacao_tela:instalacao
0a375da9-4359-43be-9046-993504cdd3f9,2025-01-02 16:25:23,clique_botao:criar_conta
0a375da9-4359-43be-9046-993504cdd3f9,2025-01-02 16:27:23,clique_botao:cadastro
beddac8a-d21a-4e01-8d90-db3671e89046,2025-01-05 17:37:59,visualizacao_tela:instalacao
beddac8a-d21a-4e01-8d90-db3671e89046,2025-01-05 17:38:59,clique_botao:criar_conta
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 17:25:29,visualizacao_tela:instalacao
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 17:29:29,clique_botao:criar_conta
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 17:33:29,clique_botao:cadastro
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 17:37:29,clique_botao:pin_cadastro
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 17:40:29,visualizacao_tela:inicio
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 18:05:29,clique_botao:minibook
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 18:16:29,clique_botao:ler_minibook
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 19:04:29,clique_botao:audiobook
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 19:15:29,clique_botao:minibook
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 19:31:29,clique_botao:ler_minibook
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 19:47:29,clique_botao:audiobook
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 20:47:29,clique_botao:audiobook
25993933-95d4-4d38-b4bb-1da4376967bb,2025-02-16 21:24:29,clique_botao:ler_minibook
647bfe7e-fd90-4352-a6b8-ecc302878ce5,2025-02-13 22:58:09,visualizacao_tela:instalacao
647bfe7e-fd90-4352-a6b8-ecc302878ce5,2025-02-13 23:00:09,clique_botao:criar_conta
647bfe7e-fd90-4352-a6b8-ecc302878ce5,2025-02-13 23:01:09,clique_botao:cadastro
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 12:59:28,visualizacao_tela:instalacao
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 13:00:28,clique_botao:criar_conta
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 13:02:28,clique_botao:cadastro
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 13:05:28,clique_botao:pin_cadastro
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 13:06:28,visualizacao_tela:inicio
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 13:23:28,clique_botao:ler_minibook
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 13:57:28,clique_botao:ler_minibook
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-03-16 14:41:28,clique_botao:ouvir_audiobook
03f41dc8-cd6f-4a53-80ee-5aee88398ba0,2025-01-21 21:37:16,visualizacao_tela:instalacao
03f41dc8-cd6f-4a53-80ee-5aee88398ba0,2025-01-21 21:38:16,clique_botao:criar_conta
03f41dc8-cd6f-4a53-80ee-5aee88398ba0,2025-01-21 21:41:16,clique_botao:cadastro
03f41dc8-cd6f-4a53-80ee-5aee88398ba0,2025-01-21 21:44:16,clique_botao:pin_cadastro
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 05:06:19,visualizacao_tela:instalacao
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 05:09:19,clique_botao:criar_conta
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 05:14:19,clique_botao:cadastro
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 05:15:19,clique_botao:pin_cadastro
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 05:16:19,visualizacao_tela:inicio
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 05:28:19,clique_botao:minibook
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 05:46:19,clique_botao:ler_minibook
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 06:45:19,clique_botao:minibook
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 07:26:19,clique_botao:ler_minibook
49bc21a4-ce90-4730-9350-474190bee88d,2025-02-22 07:31:19,clique_botao:ebook
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 00:59:43,visualizacao_tela:instalacao
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 01:00:43,clique_botao:criar_conta
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 01:01:43,clique_botao:cadastro
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 01:04:43,clique_botao:pin_cadastro
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 01:07:43,visualizacao_tela:inicio
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 01:33:43,clique_botao:minibook
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 01:42:43,clique_botao:ler_minibook
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 01:49:43,clique_botao:minibook
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 02:13:43,clique_botao:ler_minibook
18583997-d0c3-4ed5-ba00-0fc57f98d77c,2025-02-07 02:30:43,clique_botao:audiobook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 15:08:56,visualizacao_tela:instalacao
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 15:11:56,clique_botao:criar_conta
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 15:15:56,clique_botao:cadastro
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 15:16:56,clique_botao:pin_cadastro
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 15:17:56,visualizacao_tela:inicio
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 15:31:56,clique_botao:minibook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 15:44:56,clique_botao:ler_minibook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 16:28:56,clique_botao:audiobook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 16:42:56,clique_botao:ouvir_audiobook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 17:28:56,clique_botao:audiobook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 17:59:56,clique_botao:ebook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 18:23:56,clique_botao:ler_ebook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 19:14:56,clique_botao:ouvir_audiobook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 19:23:56,clique_botao:ler_ebook
75a1265d-b5e3-4880-ac0a-8ed009e45224,2025-01-14 20:19:56,clique_botao:audiobook
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 02:30:55,visualizacao_tela:instalacao
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 02:35:55,clique_botao:criar_conta
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 02:37:55,clique_botao:cadastro
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 02:41:55,clique_botao:pin_cadastro
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 02:44:55,visualizacao_tela:inicio
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 03:36:55,clique_botao:audiobook
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 03:54:55,clique_botao:ouvir_audiobook
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 03:59:55,clique_botao:audiobook
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 04:08:55,clique_botao:ouvir_audiobook
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 04:41:55,clique_botao:audiobook
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 05:13:55,clique_botao:ler_minibook
5ea1f89d-b990-4f97-b96a-1e4045891797,2025-02-15 05:49:55,clique_botao:audiobook
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 00:53:19,visualizacao_tela:instalacao
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 00:57:19,clique_botao:criar_conta
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 01:00:19,clique_botao:cadastro
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 01:03:19,clique_botao:pin_cadastro
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 01:04:19,visualizacao_tela:inicio
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 01:15:19,clique_botao:minibook
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 01:38:19,clique_botao:ler_minibook
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 02:06:19,clique_botao:ouvir_audiobook
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 02:18:19,clique_botao:audiobook
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 03:01:19,clique_botao:ebook
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 03:26:19,clique_botao:ler_minibook
9629bb7c-c361-4edf-8252-4dea5fd245fc,2025-01-19 03:35:19,clique_botao:ler_minibook
3bb6bd2c-9e4f-4dab-919b-13b82757431d,2025-02-18 13:17:54,visualizacao_tela:instalacao
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 13:54:50,visualizacao_tela:instalacao
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 13:57:50,clique_botao:criar_conta
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 14:01:50,clique_botao:cadastro
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 14:02:50,clique_botao:pin_cadastro
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 14:05:50,visualizacao_tela:inicio
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 14:49:50,clique_botao:audiobook
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 15:04:50,clique_botao:ouvir_audiobook
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 15:56:50,clique_botao:audiobook
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 16:13:50,clique_botao:ouvir_audiobook
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 16:59:50,clique_botao:ler_minibook
6278395c-3c50-444a-bcba-2552e7514593,2025-02-15 17:14:50,clique_botao:audiobook
c7933e0a-bb26-488e-a04f-aeccb2cd4f17,2025-03-03 17:54:12,visualizacao_tela:instalacao
c7933e0a-bb26-488e-a04f-aeccb2cd4f17,2025-03-03 17:56:12,clique_botao:criar_conta
c7933e0a-bb26-488e-a04f-aeccb2cd4f17,2025-03-03 17:59:12,clique_botao:cadastro
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 10:27:40,visualizacao_tela:instalacao
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 10:32:40,clique_botao:criar_conta
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 10:37:40,clique_botao:cadastro
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 10:40:40,clique_botao:pin_cadastro
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 10:44:40,visualizacao_tela:inicio
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 10:50:40,clique_botao:minibook
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 10:56:40,clique_botao:ler_minibook
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-21 11:25:40,clique_botao:ebook
