usuario_id,idade,genero,interesse,dias_desde_cadastro,dias_engajamento,boas_vindas_data,boas_vindas_eventos,engajamento_inicio,engajamento_fim,engajamento_dias_leitura,retencao_status
18583997-d0c3-4ed5-ba00-0fc57f98d77c,21,Masculino,"['Notícias', 'Filmes']",58,20,2025-01-15 07:36:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-16 07:36:09,2025-02-05 07:36:09,5,Ativo
75a1265d-b5e3-4880-ac0a-8ed009e45224,55,Outro,['Tecnologia'],11,6,2025-03-03 02:59:05,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-04 02:59:05,2025-03-10 02:59:05,5,Ativo
5ea1f89d-b990-4f97-b96a-1e4045891797,38,Feminino,"['Esportes', 'Música']",-10,25,2025-03-24 07:03:59,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-25 07:03:59,2025-04-19 07:03:59,7,Ativo
9629bb7c-c361-4edf-8252-4dea5fd245fc,18,Outro,"['Filmes', 'Notícias']",69,25,2025-01-04 11:18:43,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-05 11:18:43,2025-01-30 11:18:43,13,Ativo
3bb6bd2c-9e4f-4dab-919b-13b82757431d,50,Masculino,['Viagens'],29,22,2025-02-13 17:19:52,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-14 17:19:52,2025-03-08 17:19:52,0,Ativo
6278395c-3c50-444a-bcba-2552e7514593,27,Masculino,['Música'],42,17,2025-01-31 14:58:42,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-01 14:58:42,2025-02-18 14:58:42,2,Ativo
c7933e0a-bb26-488e-a04f-aeccb2cd4f17,23,Feminino,"['Música', 'Ebook', 'Ebook']",66,11,2025-01-07 05:22:16,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-08 05:22:16,2025-01-19 05:22:16,11,Ativo
99df9f6b-67fd-41c1-a00d-fa4525466966,48,Masculino,"['Viagens', 'Música', 'Notícias']",-9,9,2025-03-23 10:54:45,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-24 10:54:45,2025-04-02 10:54:45,7,Ativo
8012de28-4c03-4b7e-9eba-07e15c075458,20,Feminino,"['Ebook', 'Música']",50,24,2025-01-22 23:07:26,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-23 23:07:26,2025-02-16 23:07:26,24,Ativo
68b309c0-58b2-4ad6-ac94-65b5fb30e6e3,55,Feminino,['Ebook'],50,17,2025-01-22 21:37:46,"['cadastro_concluido', 'primeiro_acesso']",2025-01-23 21:37:46,2025-02-09 21:37:46,11,Ativo
2c16b2ba-8325-4ebd-9e5f-f9e8e49f9fa8,47,Masculino,"['Viagens', 'Notícias']",41,30,2025-02-01 07:20:03,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-02 07:20:03,2025-03-04 07:20:03,9,Ativo
bfc60785-9c67-42c1-afaf-03ad9c595006,54,Feminino,['Leitura'],71,24,2025-01-01 22:36:45,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-02 22:36:45,2025-01-26 22:36:45,14,Ativo
8686337d-faa6-4ec6-83fa-d579f14dda02,22,Masculino,"['Filmes', 'Ebook']",20,23,2025-02-22 06:49:23,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-23 06:49:23,2025-03-18 06:49:23,2,Ativo
fedea278-2e3e-48c7-a5e1-5af58251bf79,29,Feminino,"['Notícias', 'Leitura']",23,9,2025-02-19 04:29:25,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-20 04:29:25,2025-03-01 04:29:25,0,Ativo
1324b1fd-4f57-48fe-8924-b99cc5a19bd6,60,Feminino,"['Viagens', 'Música']",59,15,2025-01-14 17:13:05,"['cadastro_concluido', 'primeiro_acesso']",2025-01-15 17:13:05,2025-01-30 17:13:05,5,Ativo
5fc11994-7cda-46ca-b166-f386a28297ae,29,Masculino,"['Tecnologia', 'Leitura']",59,26,2025-01-14 10:33:47,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-15 10:33:47,2025-02-10 10:33:47,16,Ativo
9aecaf9c-0ee6-4c53-9140-909eab752e59,18,Masculino,['Leitura'],68,7,2025-01-04 23:15:29,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-05 23:15:29,2025-01-12 23:15:29,6,Ativo
31dbaac8-9176-4905-a0c6-86c379c304da,35,Feminino,"['Música', 'Notícias']",-3,13,2025-03-17 19:12:58,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-18 19:12:58,2025-03-31 19:12:58,2,Ativo
f50827de-e77d-4050-8df5-a62846c08045,21,Feminino,['Esportes'],35,25,2025-02-07 08:05:21,"['cadastro_concluido', 'primeiro_acesso']",2025-02-08 08:05:21,2025-03-05 08:05:21,7,Ativo
4de412ef-0a50-4d8e-978c-be2095312d46,37,Feminino,"['Ebook', 'Tecnologia', 'Leitura']",36,16,2025-02-06 08:53:47,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-07 08:53:47,2025-02-23 08:53:47,10,Ativo
b7319d1b-2d9c-489c-8f73-cdff420447ac,24,Feminino,"['Viagens', 'Música', 'Notícias']",43,10,2025-01-30 14:14:55,"['cadastro_concluido', 'primeiro_acesso']",2025-01-31 14:14:55,2025-02-10 14:14:55,7,Ativo
96ef869f-70f7-44ce-9882-efa56c34cf0e,49,Feminino,"['Tecnologia', 'Ebook']",68,13,2025-01-05 01:51:13,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-06 01:51:13,2025-01-19 01:51:13,4,Inativo
9ed2f639-8f9c-445b-bf94-a01e8c57ca10,48,Feminino,['Notícias'],59,17,2025-01-14 17:28:11,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-15 17:28:11,2025-02-01 17:28:11,14,Ativo
a6ef31d5-8def-4b15-996b-cdb67fa4fe9a,20,Outro,"['Música', 'Música', 'Filmes']",51,20,2025-01-22 06:40:26,"['cadastro_concluido', 'primeiro_acesso']",2025-01-23 06:40:26,2025-02-12 06:40:26,20,Ativo
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",2,20,2025-03-12 16:29:49,"['cadastro_concluido', 'primeiro_acesso']",2025-03-13 16:29:49,2025-04-02 16:29:49,6,Ativo
bc4d7902-956d-4746-93f9-a6cbbdec4755,37,Feminino,"['Tecnologia', 'Leitura']",-3,22,2025-03-17 17:36:19,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-18 17:36:19,2025-04-09 17:36:19,14,Ativo
df9c4dda-ca2e-46a0-b898-739972372236,51,Masculino,['Notícias'],-1,17,2025-03-15 06:07:18,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-16 06:07:18,2025-04-02 06:07:18,4,Ativo
2e3a2302-7c05-45a0-a802-a95498d7cdf5,27,Feminino,['Viagens'],41,9,2025-02-01 01:30:03,"['cadastro_concluido', 'primeiro_acesso']",2025-02-02 01:30:03,2025-02-11 01:30:03,7,Ativo
f76a1c50-7da8-4bad-ac69-9300d367fcf5,41,Outro,['Música'],-1,17,2025-03-14 19:30:38,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-15 19:30:38,2025-04-01 19:30:38,2,Ativo
8eba44c0-bb13-49e0-9b18-7c905ae9c8b1,53,Outro,['Leitura'],13,25,2025-03-01 13:36:09,"['cadastro_concluido', 'primeiro_acesso']",2025-03-02 13:36:09,2025-03-27 13:36:09,7,Ativo
b23ffd9f-538d-4782-9118-dc122f19c292,27,Feminino,['Tecnologia'],44,27,2025-01-29 19:09:35,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-30 19:09:35,2025-02-26 19:09:35,20,Ativo
95f90883-f680-4300-ab12-77b88883a80a,52,Masculino,"['Filmes', 'Viagens', 'Esportes']",9,5,2025-03-05 15:19:50,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-06 15:19:50,2025-03-11 15:19:50,0,Ativo
ccb8d9c3-cbba-454a-8198-7ad1b78622ef,45,Masculino,"['Filmes', 'Filmes']",-9,22,2025-03-23 05:59:52,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-24 05:59:52,2025-04-15 05:59:52,2,Ativo
a336c235-9d1a-4e3d-8d75-583b3753288c,25,Outro,"['Ebook', 'Viagens']",38,19,2025-02-04 01:13:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-05 01:13:09,2025-02-24 01:13:09,0,Inativo
1a525a90-e1bb-4b01-9665-6cb02c3f267c,43,Outro,"['Leitura', 'Filmes']",60,30,2025-01-12 23:16:35,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-13 23:16:35,2025-02-12 23:16:35,18,Ativo
e1741d9d-da17-4fd1-b428-95ecde4392ae,57,Outro,"['Notícias', 'Ebook']",22,30,2025-02-19 23:06:37,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-20 23:06:37,2025-03-22 23:06:37,25,Ativo
debe7234-2895-4e57-808a-1708eea0b6d2,59,Feminino,['Esportes'],48,24,2025-01-25 00:46:17,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-26 00:46:17,2025-02-19 00:46:17,3,Ativo
4a6df942-46b3-44b7-9ba5-b16acc932cfb,53,Masculino,"['Viagens', 'Tecnologia']",54,10,2025-01-19 14:32:23,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-20 14:32:23,2025-01-30 14:32:23,4,Ativo
a33c7cc9-113c-4232-acc1-747a313cae91,30,Feminino,['Filmes'],38,7,2025-02-04 07:11:37,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-05 07:11:37,2025-02-12 07:11:37,2,Ativo
4ff7d6e3-b4cc-4c6c-a84f-9de58e2382b8,58,Outro,"['Tecnologia', 'Tecnologia', 'Tecnologia']",54,25,2025-01-19 07:52:38,"['cadastro_concluido', 'primeiro_acesso']",2025-01-20 07:52:38,2025-02-14 07:52:38,13,Ativo
0536ab96-3755-4b77-9f7e-652b98c27427,52,Outro,"['Filmes', 'Esportes', 'Ebook']",32,20,2025-02-10 13:14:19,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-11 13:14:19,2025-03-03 13:14:19,16,Ativo
989d3c71-9d4c-4553-b49c-c6c5947f16a5,55,Outro,"['Leitura', 'Viagens', 'Ebook']",4,30,2025-03-09 19:32:51,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-10 19:32:51,2025-04-09 19:32:51,25,Ativo
5d628645-f8e5-4f2c-8cbc-c0509839b11f,18,Feminino,"['Notícias', 'Filmes']",23,11,2025-02-19 01:49:28,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-20 01:49:28,2025-03-03 01:49:28,4,Ativo
514b05d6-5b13-41d4-8551-1a5b1cc9a93a,40,Feminino,"['Música', 'Música']",18,13,2025-02-24 05:06:03,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-25 05:06:03,2025-03-10 05:06:03,4,Ativo
44d02f08-3325-4c19-983c-54d4831d542a,37,Feminino,"['Notícias', 'Leitura', 'Viagens']",63,5,2025-01-09 22:08:24,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-10 22:08:24,2025-01-15 22:08:24,4,Ativo
c7ee8348-7fd9-4183-9ac6-2c9612e7b792,33,Masculino,"['Filmes', 'Filmes', 'Notícias']",-6,12,2025-03-20 04:13:30,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-21 04:13:30,2025-04-02 04:13:30,6,Ativo
5200bca0-80f7-4bb7-af54-26139f985eff,24,Outro,['Esportes'],20,27,2025-02-22 07:44:32,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-23 07:44:32,2025-03-22 07:44:32,3,Ativo
23a971c8-01b5-45a3-8e3f-3522479fed26,60,Feminino,"['Ebook', 'Viagens', 'Esportes']",45,6,2025-01-28 06:05:58,"['cadastro_concluido', 'primeiro_acesso']",2025-01-29 06:05:58,2025-02-04 06:05:58,6,Ativo
f74af2b4-90c1-49ad-a970-fc44c0c7f645,30,Outro,"['Viagens', 'Ebook', 'Viagens']",24,12,2025-02-18 18:22:48,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-19 18:22:48,2025-03-03 18:22:48,1,Ativo
c1f23f38-1cfc-430d-9c57-5907c7f11cd5,37,Masculino,"['Notícias', 'Filmes', 'Tecnologia']",-9,12,2025-03-22 19:39:34,"['cadastro_concluido', 'primeiro_acesso']",2025-03-23 19:39:34,2025-04-04 19:39:34,1,Ativo
7f239ec4-b5b2-4d11-82a0-08f2a2ba5668,59,Feminino,['Ebook'],6,14,2025-03-08 08:24:58,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-09 08:24:58,2025-03-23 08:24:58,0,Ativo
a812b7c0-ff72-4eec-9f11-2ef3cf1b8972,45,Outro,"['Música', 'Esportes', 'Esportes']",-15,10,2025-03-29 16:00:43,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-30 16:00:43,2025-04-09 16:00:43,4,Ativo
a7695bfc-e857-4279-a53d-538e7a416ea4,49,Outro,"['Música', 'Notícias']",13,22,2025-03-01 12:27:21,"['cadastro_concluido', 'primeiro_acesso']",2025-03-02 12:27:21,2025-03-24 12:27:21,10,Ativo
ab17a440-2600-47e9-a3c6-59e394d3a270,53,Outro,"['Viagens', 'Viagens']",8,22,2025-03-06 11:16:04,"['cadastro_concluido', 'primeiro_acesso']",2025-03-07 11:16:04,2025-03-29 11:16:04,12,Ativo
55ed3eff-c72f-4353-8c35-a679aaaa2f17,35,Feminino,['Filmes'],16,26,2025-02-25 21:25:26,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-26 21:25:26,2025-03-24 21:25:26,26,Ativo
2f1f749e-206e-4edd-b962-f1980cbe2a32,49,Masculino,['Esportes'],28,10,2025-02-14 11:29:27,"['cadastro_concluido', 'primeiro_acesso']",2025-02-15 11:29:27,2025-02-25 11:29:27,6,Ativo
02e8d6ac-85db-47ce-9b65-db7d1a14d1d7,43,Outro,"['Tecnologia', 'Esportes', 'Notícias']",51,23,2025-01-22 01:51:20,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-23 01:51:20,2025-02-15 01:51:20,0,Inativo
cde3214a-0a42-4139-a422-04d5abde0125,37,Outro,"['Viagens', 'Viagens']",18,7,2025-02-24 17:13:42,"['cadastro_concluido', 'primeiro_acesso']",2025-02-25 17:13:42,2025-03-04 17:13:42,7,Ativo
f0e32078-1eb0-49ff-81b9-2bee5b6de089,39,Outro,"['Filmes', 'Tecnologia']",53,9,2025-01-20 03:03:05,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-21 03:03:05,2025-01-30 03:03:05,9,Ativo
875a23eb-02fa-4ce3-a226-1ed25cbba7dd,60,Outro,['Notícias'],24,6,2025-02-18 08:02:30,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-19 08:02:30,2025-02-25 08:02:30,3,Ativo
1111dab0-a866-477a-aa25-4d880b2cd041,43,Outro,"['Notícias', 'Tecnologia']",33,27,2025-02-09 01:44:16,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-10 01:44:16,2025-03-09 01:44:16,19,Ativo
c4db5c95-b51e-484f-9123-7a29ed9e421f,39,Outro,['Tecnologia'],27,23,2025-02-15 13:21:09,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-16 13:21:09,2025-03-11 13:21:09,21,Ativo
35ae02ad-31c1-4373-9880-1ee60af2e9fc,41,Outro,"['Filmes', 'Filmes']",-16,7,2025-03-30 17:56:37,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-31 17:56:37,2025-04-07 17:56:37,0,Ativo
599dc798-9731-438c-8135-b6c515f71a31,52,Outro,"['Leitura', 'Tecnologia', 'Música']",-12,13,2025-03-26 11:00:02,"['cadastro_concluido', 'primeiro_acesso']",2025-03-27 11:00:02,2025-04-09 11:00:02,13,Ativo
1195112e-aa25-42e6-aaaa-c41b1deb6ffe,25,Outro,['Notícias'],21,20,2025-02-21 04:11:34,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-22 04:11:34,2025-03-14 04:11:34,7,Ativo
8b20b89b-163c-4be2-98d8-77ab008f0e8f,54,Outro,['Filmes'],56,12,2025-01-17 04:01:04,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-18 04:01:04,2025-01-30 04:01:04,4,Ativo
edb89076-7a35-4687-a9c6-8b74ab21db7c,60,Masculino,"['Filmes', 'Ebook', 'Filmes']",28,19,2025-02-14 11:49:20,"['cadastro_concluido', 'primeiro_acesso']",2025-02-15 11:49:20,2025-03-06 11:49:20,0,Ativo
70d3b7d0-1db3-44b4-92fa-e38a5ee1f86c,44,Masculino,['Música'],0,10,2025-03-14 14:53:54,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-15 14:53:54,2025-03-25 14:53:54,10,Ativo
59da187a-ca61-4d29-938f-e0fa3b6dc5c4,48,Masculino,"['Tecnologia', 'Leitura', 'Notícias']",28,15,2025-02-13 22:12:33,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-14 22:12:33,2025-03-01 22:12:33,0,Ativo
99928f5a-f491-4cc8-9db4-d442ace872fc,30,Outro,['Filmes'],3,30,2025-03-11 09:47:24,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-12 09:47:24,2025-04-11 09:47:24,13,Ativo
2bf030db-8a71-4009-ae2d-8774c86d3275,18,Masculino,['Viagens'],64,21,2025-01-08 20:11:42,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-09 20:11:42,2025-01-30 20:11:42,13,Ativo
21a95731-065f-4077-9f6d-935c9d7767dd,47,Masculino,"['Notícias', 'Ebook', 'Viagens']",45,9,2025-01-28 14:37:15,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-29 14:37:15,2025-02-07 14:37:15,5,Ativo
838dffae-f571-45a0-b833-267873e4e9dc,56,Feminino,['Leitura'],16,12,2025-02-26 10:33:30,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-27 10:33:30,2025-03-11 10:33:30,10,Ativo
b7f3a917-9636-4a07-8b22-56589ea5e091,60,Masculino,"['Ebook', 'Música']",26,9,2025-02-16 12:02:02,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-17 12:02:02,2025-02-26 12:02:02,0,Ativo
af53e21b-f545-4a34-ba86-2770e6ec7876,35,Masculino,['Notícias'],-13,7,2025-03-27 18:07:23,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-28 18:07:23,2025-04-04 18:07:23,6,Ativo
d0ab24d1-a0be-43db-aa21-a725112bbeae,23,Feminino,"['Notícias', 'Filmes']",7,29,2025-03-07 17:12:27,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-08 17:12:27,2025-04-06 17:12:27,7,Ativo
cbe0718c-721d-44e7-b151-933e1d404566,36,Feminino,"['Música', 'Notícias']",23,16,2025-02-19 01:04:55,"['cadastro_concluido', 'primeiro_acesso']",2025-02-20 01:04:55,2025-03-08 01:04:55,8,Ativo
3093de60-9db2-43d7-9c5c-1273c452eaca,44,Masculino,"['Música', 'Música', 'Leitura']",68,17,2025-01-04 23:36:42,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-05 23:36:42,2025-01-22 23:36:42,8,Inativo
7fd15f7c-c590-46c2-adf0-ae358528c963,60,Feminino,"['Ebook', 'Leitura', 'Filmes']",36,21,2025-02-05 19:24:19,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-06 19:24:19,2025-02-27 19:24:19,12,Ativo
0001e65d-6221-489c-bbce-7180eb0ba458,35,Feminino,"['Esportes', 'Música']",63,14,2025-01-09 22:31:33,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-10 22:31:33,2025-01-24 22:31:33,2,Inativo
d2338595-06c0-46f7-bf9c-11528a35dfdd,23,Masculino,"['Filmes', 'Viagens']",68,24,2025-01-05 00:45:46,"['cadastro_concluido', 'primeiro_acesso']",2025-01-06 00:45:46,2025-01-30 00:45:46,13,Ativo
e02238fc-e4dc-48e0-8360-e734de794456,22,Outro,['Ebook'],17,14,2025-02-25 12:06:07,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-26 12:06:07,2025-03-12 12:06:07,14,Ativo
090203a5-1ab5-45d7-98b3-226871c7e394,45,Feminino,['Música'],69,11,2025-01-04 10:42:38,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-05 10:42:38,2025-01-16 10:42:38,4,Inativo
f545eba3-0066-487d-b84a-162e7a496d4e,19,Outro,"['Filmes', 'Ebook', 'Notícias']",29,25,2025-02-13 17:51:27,"['cadastro_concluido', 'primeiro_acesso']",2025-02-14 17:51:27,2025-03-11 17:51:27,15,Ativo
e58bc36f-c9b1-4e41-a3f2-73db8a46e3a8,24,Feminino,"['Ebook', 'Filmes']",70,27,2025-01-02 21:18:01,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-03 21:18:01,2025-01-30 21:18:01,5,Inativo
ed99d504-ce6a-4045-bc94-ea25df804d78,59,Masculino,['Tecnologia'],43,7,2025-01-30 00:42:07,"['cadastro_concluido', 'primeiro_acesso']",2025-01-31 00:42:07,2025-02-07 00:42:07,5,Ativo
a83f9b57-9c45-4360-be29-6ef6c834f825,30,Feminino,['Tecnologia'],-14,9,2025-03-28 11:54:33,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-29 11:54:33,2025-04-07 11:54:33,6,Ativo
928977db-db1e-4430-bfbe-faadd75bb014,19,Outro,"['Tecnologia', 'Viagens']",61,15,2025-01-11 22:12:14,"['cadastro_concluido', 'primeiro_acesso']",2025-01-12 22:12:14,2025-01-27 22:12:14,7,Inativo
363cfc02-e11f-4006-8aac-6f7bae166ede,28,Masculino,['Viagens'],50,9,2025-01-22 19:19:03,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-23 19:19:03,2025-02-01 19:19:03,7,Ativo
9fc93901-7905-457a-9a89-80eb7608ca8d,29,Outro,"['Filmes', 'Tecnologia', 'Tecnologia']",-2,16,2025-03-16 04:00:27,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-17 04:00:27,2025-04-02 04:00:27,0,Ativo
6e0f11e9-6c9b-48b3-9265-98f50aa5b9cd,22,Feminino,['Tecnologia'],7,25,2025-03-07 06:50:03,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-08 06:50:03,2025-04-02 06:50:03,4,Ativo
7c08380d-ec62-4a7b-994e-8948e5a3aa0d,26,Masculino,"['Música', 'Tecnologia']",-6,19,2025-03-20 09:43:01,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-21 09:43:01,2025-04-09 09:43:01,16,Ativo
00696cf2-ee56-4975-8b21-f9aeb1e28f38,21,Masculino,"['Ebook', 'Música', 'Música']",8,6,2025-03-06 14:30:08,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-07 14:30:08,2025-03-13 14:30:08,6,Ativo
270a67f1-0452-426b-8ca9-3c2164bc8fa4,30,Outro,"['Música', 'Notícias']",30,25,2025-02-12 18:48:16,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-13 18:48:16,2025-03-10 18:48:16,9,Ativo
15656a15-9090-4e9b-922d-68a7a295d06f,27,Feminino,['Filmes'],26,17,2025-02-16 03:53:57,"['cadastro_concluido', 'primeiro_acesso']",2025-02-17 03:53:57,2025-03-06 03:53:57,2,Ativo
e7f791a2-bd52-4e52-a176-be2682bfc7a1,30,Outro,['Ebook'],-6,9,2025-03-20 03:23:37,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-21 03:23:37,2025-03-30 03:23:37,1,Ativo
6bfbd046-b19e-48cb-85b7-442fd033b5f9,56,Outro,"['Esportes', 'Ebook']",-9,25,2025-03-23 06:39:54,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-24 06:39:54,2025-04-18 06:39:54,11,Ativo
a420d08f-7d1c-4c84-ad82-b8121f8f6907,44,Outro,"['Tecnologia', 'Ebook', 'Notícias']",23,27,2025-02-19 17:41:55,"['cadastro_concluido', 'primeiro_acesso']",2025-02-20 17:41:55,2025-03-19 17:41:55,18,Ativo
8348d867-e632-4d99-938f-4bdb4af552e6,58,Feminino,"['Ebook', 'Tecnologia']",19,13,2025-02-23 01:47:36,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-24 01:47:36,2025-03-09 01:47:36,8,Ativo
7e2ceeea-72e8-44e7-936e-3d8f9ce880b8,28,Feminino,"['Viagens', 'Leitura', 'Tecnologia']",7,20,2025-03-06 21:28:11,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-07 21:28:11,2025-03-27 21:28:11,10,Ativo
cc4007c4-a515-41cb-90e8-97bc843d671e,37,Feminino,"['Tecnologia', 'Leitura', 'Filmes']",-5,20,2025-03-19 02:14:03,"['cadastro_concluido', 'primeiro_acesso']",2025-03-20 02:14:03,2025-04-09 02:14:03,1,Ativo
0f4bc3ad-8c01-4a2f-b524-cd0b447c9ee9,24,Feminino,['Filmes'],49,30,2025-01-24 06:49:50,"['cadastro_concluido', 'primeiro_acesso']",2025-01-25 06:49:50,2025-02-24 06:49:50,0,Inativo
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],30,18,2025-02-12 13:17:36,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-13 13:17:36,2025-03-03 13:17:36,15,Ativo
0a7150b8-9b47-4d9c-a3ee-7acade671616,51,Feminino,['Filmes'],14,16,2025-02-28 10:18:31,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-03-01 10:18:31,2025-03-17 10:18:31,6,Ativo
cb385f3b-13c3-40de-a262-6e1208174722,43,Feminino,['Música'],44,26,2025-01-28 21:28:19,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-29 21:28:19,2025-02-24 21:28:19,17,Ativo
4da409b0-3c43-48f5-9431-a8be78f29844,42,Masculino,['Leitura'],31,24,2025-02-11 03:14:25,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-12 03:14:25,2025-03-08 03:14:25,0,Inativo
7caad7dc-0edf-4004-aedd-ff8dc83984e9,56,Feminino,"['Tecnologia', 'Viagens', 'Ebook']",26,23,2025-02-15 22:32:45,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-02-16 22:32:45,2025-03-11 22:32:45,22,Ativo
344eea3b-ace5-4e34-b877-846a7cebbf21,49,Masculino,['Música'],58,27,2025-01-15 11:22:37,"['cadastro_concluido', 'primeiro_acesso', 'tutorial_completo']",2025-01-16 11:22:37,2025-02-12 11:22:37,7,Ativo
